,radius,MAX_Process_20240212_JC001_annulusr1.5_48hr_800um_01-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_800um_02-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_800um_03-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_800um_04-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_800um_05-1.tif
180,0.3627254509018036,0.0,0.0,0.0,0.0,0.0
181,0.36472945891783565,0.0,0.0,0.0,0.0,0.0
182,0.3667334669338677,0.0,0.0,0.0,0.0,0.0
183,0.3687374749498998,0.0,0.0,0.0,0.0,0.0
184,0.37074148296593185,0.0,0.0,0.0,0.0,0.0
185,0.3727454909819639,0.0,0.0,0.0,0.0,0.0
186,0.374749498997996,0.0,0.0,0.0,0.0,0.0
187,0.37675350701402804,0.0,0.0,0.0,0.0,0.0
188,0.3787575150300601,0.0,0.0,0.0,0.0,0.0
189,0.3807615230460922,0.0,0.0,0.0,0.0,0.0
190,0.38276553106212424,0.0,0.0,0.0,0.0,0.0
191,0.38476953907815625,0.0,0.0,0.0,0.0,0.0
192,0.3867735470941883,0.0,0.0,0.0,0.0,0.0
193,0.3887775551102204,0.0,0.0,0.0,0.0,0.0
194,0.39078156312625245,0.0,0.0,0.0,0.0,0.0
195,0.3927855711422845,0.0,0.0,0.0,0.0,0.0
196,0.3947895791583166,0.0,0.0,0.0,0.0,0.0
197,0.39679358717434865,0.0,0.0,0.0,0.0,0.0
198,0.3987975951903807,0.0,0.0,0.0,0.0,0.0
199,0.4008016032064128,0.0,0.0,0.0,0.0,0.0
200,0.40280561122244485,0.0,0.0,0.0,0.0,0.0
201,0.4048096192384769,0.0,0.0,0.0,0.0,0.0
202,0.406813627254509,0.0,0.0,0.0,0.0,0.0
203,0.40881763527054105,0.0,0.0,0.0,0.0,0.0
204,0.4108216432865731,0.0,0.0,0.0,0.0,0.0
205,0.4128256513026052,0.0,0.0,0.0,0.0,0.0
206,0.41482965931863724,0.0,0.0,0.0,0.0,0.0
207,0.4168336673346693,0.0,0.0,0.0,0.0,0.0
208,0.4188376753507014,0.0,0.0,0.0,0.0,0.0
209,0.42084168336673344,0.0,0.0,0.0,0.0,0.0
210,0.4228456913827655,0.0,0.0,0.0,0.0,0.0
211,0.4248496993987976,0.0,0.0,0.0,0.0,0.0
212,0.42685370741482964,0.0,0.0,0.0,0.0,0.0
213,0.4288577154308617,0.0,0.0,0.0,0.0,0.0
214,0.4308617234468938,0.0,0.0,0.0,0.0,0.0
215,0.43286573146292584,0.0,0.0,0.0,0.0,0.0
216,0.4348697394789579,0.0,0.0,0.0,0.0,0.0
217,0.4368737474949899,0.0,0.0,0.0,0.0,0.0
218,0.438877755511022,0.0,0.0,0.0,0.0,0.0
219,0.44088176352705405,0.0,0.0,0.0,0.0,0.0
220,0.4428857715430861,0.0,0.0,0.0,0.0,0.0
221,0.4448897795591182,0.0,0.0,0.0,0.0,0.0
222,0.44689378757515025,0.0,0.0,0.0,0.0,0.0
223,0.4488977955911823,0.0,0.0,0.0,0.0,0.0
224,0.4509018036072144,0.0,0.0,0.0,0.0,0.0
225,0.45290581162324645,0.0,0.0,0.0,0.0,0.0
226,0.4549098196392785,0.0,0.0,0.0,0.0,0.0
227,0.4569138276553106,0.0,0.0,0.0,0.0,0.0
228,0.45891783567134264,0.0,0.0,0.0,0.0,0.0
229,0.4609218436873747,0.0,0.0,0.0,0.0,0.0
230,0.4629258517034068,0.0,0.0,0.0,0.0,0.0
231,0.46492985971943884,0.0,0.0,0.0,0.0,0.0
232,0.4669338677354709,0.0,0.0,0.0,0.0,0.0
233,0.468937875751503,0.0,0.0,0.0,0.0,0.0
234,0.47094188376753504,0.0,0.0,0.0,0.0,0.0
235,0.4729458917835671,0.0,0.0,0.0,0.0,0.0
236,0.4749498997995992,0.0,0.0,0.0,0.0,0.0
237,0.47695390781563124,0.0,0.0,0.0,0.0,0.0
238,0.4789579158316633,0.0,0.0,0.0,0.0,0.0
239,0.48096192384769537,0.0,0.0,0.0,0.0,0.0
240,0.48296593186372744,0.0,0.0,0.0,0.0,0.0
241,0.4849699398797595,0.0,0.0,0.0,0.0,0.0
242,0.48697394789579157,0.0,0.0,0.0,0.0,0.0
243,0.4889779559118236,0.0,0.0,0.0,0.0,0.0
244,0.49098196392785565,0.0,0.0,0.0,0.0,0.0
245,0.4929859719438877,0.0,0.0,0.0,0.0,0.0
246,0.4949899799599198,0.0,0.0,0.0,0.0,0.0
247,0.49699398797595185,0.0,0.0,0.0,0.0,0.0
248,0.4989979959919839,0.0,0.0,0.0,0.0,0.0
249,0.501002004008016,0.0,0.0,0.0,0.0,0.0
250,0.503006012024048,0.0,0.0,0.0,0.0,0.0
251,0.5050100200400801,0.0,0.0,0.0,0.0,0.0
252,0.5070140280561122,0.0,0.0,0.0,0.0,0.0
253,0.5090180360721442,0.0,0.0,0.0,0.0,0.0
254,0.5110220440881763,0.0,0.0,0.0,0.0,0.0
255,0.5130260521042084,0.0,0.0,0.0,0.41319674661146233,0.0
256,0.5150300601202404,0.0,0.0,0.0,0.4502806678770785,0.0
257,0.5170340681362725,0.0,0.0,0.0,0.5114813798746258,0.0
258,0.5190380761523046,0.0,0.0,0.0,0.6308870391554664,0.0
259,0.5210420841683366,0.0,0.0,0.0,0.696501785690945,0.0
260,0.5230460921843687,0.0,0.0,0.0,0.735028414316339,0.0
261,0.5250501002004008,0.0,0.0,0.0,0.7441896268377329,0.0
262,0.5270541082164328,0.0,0.0,0.0,0.7694392012190077,0.0
263,0.5290581162324649,0.0,0.0,0.0,0.775134389738733,0.0
264,0.531062124248497,0.0,0.0,0.0,0.7525543787353266,0.0
265,0.533066132264529,0.0,0.0,0.0,0.7737819173991592,0.0
266,0.5350701402805611,0.0,0.0,0.0,0.7940823691014993,0.0
267,0.5370741482965932,0.0,0.0,0.0,0.7840738165356508,0.0
268,0.5390781563126252,0.0,0.0,0.0,0.7793020709350473,0.0
269,0.5410821643286573,0.0,0.0,0.0,0.7759944531510516,0.0
270,0.5430861723446894,0.0,0.0,0.0,0.7816413105338927,0.0
271,0.5450901803607214,0.0,0.0,0.0,0.7720746047927881,0.0
272,0.5470941883767535,0.0,0.0,0.0,0.7332947978000274,0.0
273,0.5490981963927856,0.0,0.0,0.0,0.7391460540159368,0.0
274,0.5511022044088176,0.0,0.0,0.0,0.7403248756977453,0.0
275,0.5531062124248497,0.0,0.0,0.0,0.7430515850318602,0.5176526605702306
276,0.5551102204408818,0.0,0.0,0.0,0.7459331806317602,0.5200175119151991
277,0.5571142284569138,0.0,0.0,0.0,0.7479145059259246,0.5167906825775658
278,0.5591182364729459,0.0,0.0,0.0,0.7402775550842985,0.6804824266962055
279,0.561122244488978,0.0,0.0,0.0,0.750874110456182,0.7802674779526458
280,0.56312625250501,0.0,0.0,0.0,0.7416583857545614,0.7987528525741627
281,0.565130260521042,0.0,0.0,0.0,0.7451536028735186,0.8304928428940652
282,0.567134268537074,0.0,0.0,0.0,0.7404789714142506,0.7853627307428441
283,0.5691382765531061,0.0,0.0,0.0,0.7478688326149506,0.823767769056028
284,0.5711422845691382,0.0,0.0,0.0,0.7431122873311697,0.8725510238816004
285,0.5731462925851702,0.0,0.0,0.0,0.7429025305737036,0.9292829808919377
286,0.5751503006012023,0.0,0.0,0.0,0.7399749013415889,0.823778681528199
287,0.5771543086172344,0.0,0.0,0.0,0.7314377430014498,0.7728033158038925
288,0.5791583166332664,0.0,0.0,0.0,0.7328245875870001,0.7431745713366004
289,0.5811623246492985,0.0,0.0,0.0,0.7483472707826417,0.7653040697465491
290,0.5831663326653306,0.0,0.0,0.0,0.7420908403732869,0.728645036408985
291,0.5851703406813626,0.0,0.0,0.0,0.7538145715885398,0.7163696007729101
292,0.5871743486973947,0.0,0.0,0.0,0.761233078408456,0.7024393313613163
293,0.5891783567134268,0.0,0.0,0.0,0.7583057183435696,0.6950450445836523
294,0.5911823647294588,0.0,0.0,0.0,0.7563356512924241,0.6909179285177183
295,0.5931863727454909,0.0,0.0,0.0,0.7522225375992565,0.7115888434035387
296,0.595190380761523,0.0,0.0,0.0,0.7515930978045905,0.7126096425410993
297,0.597194388777555,0.0,0.0,0.0,0.7503794490387501,0.7133400202796626
298,0.5991983967935871,0.0,0.0,0.0,0.7394498000530552,0.6957906054206969
299,0.6012024048096192,0.0,0.0,0.0,0.7365413144357229,0.6921477147708717
300,0.6032064128256512,0.6719775792780853,0.0,0.0,0.7309764865524319,0.6964453942025808
301,0.6052104208416833,0.6910261422468942,0.0,0.0,0.7194867953500421,0.691790481334368
302,0.6072144288577154,0.7995388990414122,0.0,0.0,0.7088487494440725,0.6873789435779379
303,0.6092184368737474,0.8275982617686721,0.0,0.0,0.7062851235202414,0.6824140110325453
304,0.6112224448897795,0.8522047456424434,0.0,0.0,0.6975753239853889,0.6894987550467402
305,0.6132264529058116,0.8625046247017526,0.0,0.0,0.6964587710392477,0.6934602019542676
306,0.6152304609218436,0.8223985278964608,0.0,0.9738112070025419,0.6891644395323324,0.711314583485369
307,0.6172344689378757,0.8052102796043619,0.0,0.9419785197311271,0.6856221728593791,0.7039860746078613
308,0.6192384769539078,0.8102781958455016,0.0,1.0,0.6842774172545445,0.7086591462847788
309,0.6212424849699398,0.8150879043260153,0.0,0.8907542285673072,0.6788435354921803,0.7088147252064488
310,0.6232464929859719,0.8359161274986701,0.0,0.863382544226978,0.6730895615404907,0.7084289883989673
311,0.625250501002004,0.8352311251039094,0.0,0.7912634810299654,0.6604241784762807,0.7240336507401148
312,0.627254509018036,0.8198449869462849,0.0,0.744147362402739,0.6546944143823964,0.7214419080866894
313,0.6292585170340681,0.802267341434088,0.0,0.8271870443993146,0.6505012274946921,0.7116744631747864
314,0.6312625250501002,0.7894627447520479,0.0,0.9043660108169211,0.6465993949868107,0.721129301855624
315,0.6332665330661322,0.7908199505222796,0.0,0.8811751587007501,0.644175630789383,0.7208922175699228
316,0.6352705410821643,0.7645078499524777,0.0,0.8726225670863553,0.6336041337304965,0.722975728249373
317,0.6372745490981964,0.7646435223158562,0.366383991886366,0.8501534524485348,0.6229679122656508,0.6965888786649364
318,0.6392785571142284,0.7743610820020008,0.5735344901255416,0.8166104243290607,0.615649920159601,0.6979126943478375
319,0.6412825651302605,0.7881911191967085,0.6198758610672097,0.8138844427221527,0.6101880901766801,0.6858549298315783
320,0.6432865731462926,0.796483478519439,0.6685470247332763,0.7849967064309729,0.6027461412904983,0.6735858834938654
321,0.6452905811623246,0.8134794245900557,0.7441733043456467,0.7811529308984276,0.5974632750258928,0.6634370615507958
322,0.6472945891783567,0.8178123514086502,0.8116431391145584,0.7800758409144073,0.5881873668487041,0.6418873453133537
323,0.6492985971943888,0.823895426319402,0.8723610816827956,0.7526401635220628,0.5825504982921441,0.6274777743534239
324,0.6513026052104208,0.8136928661203786,0.88063787890895,0.7430179159067998,0.5774373615813861,0.6144647180698111
325,0.6533066132264529,0.8026399001115733,0.8901904397506835,0.7206860151126684,0.5659167749430213,0.6073512775478166
326,0.655310621242485,0.7837764568330813,0.8418251935470863,0.7270428224067375,0.5580977771873676,0.6083095845933705
327,0.657314629258517,0.7794617744125505,0.8391235589241405,0.7238548653772825,0.561919617811963,0.6083383003672711
328,0.6593186372745491,0.7693374246793138,0.841400551684432,0.7283892176133336,0.5538322186326758,0.6068909502456137
329,0.6613226452905812,0.7632660719045373,0.8145629521246229,0.7277821634470881,0.5458164436651595,0.5987641973122197
330,0.6633266533066132,0.7613669298287249,0.8057882555435323,0.7143464772723004,0.5420304250889871,0.6007397547420001
331,0.6653306613226453,0.7558223660687219,0.791907880373847,0.6999846239989862,0.5396274307836556,0.5993004282372156
332,0.6673346693386772,0.7558627966335985,0.7913440039107933,0.7288206876673289,0.5348791610105603,0.594639188773302
333,0.6693386773547093,0.7432890190091275,0.8079537094173124,0.7617369708516276,0.5335032537660233,0.5910743377183617
334,0.6713426853707414,0.7240143447624597,0.8387471768703235,0.7500712028134731,0.5291239088825572,0.5855903053527433
335,0.6733466933867734,0.710697804836289,0.8324342592179728,0.7504798637701345,0.5268503668389967,0.5782409990848307
336,0.6753507014028055,0.7068440745151933,0.8341972406185796,0.7460090691586134,0.5259228554518625,0.570012425823041
337,0.6773547094188376,0.703581492807831,0.8365632650546831,0.7406039248366872,0.5112075623187669,0.5631126491388161
338,0.6793587174348696,0.686769056181542,0.8243241207936904,0.7239546729940536,0.5026446132345569,0.5547059202121867
339,0.6813627254509017,0.6751174743733264,0.8186647595164949,0.712695465082638,0.49054761387101603,0.5491028541423391
340,0.6833667334669338,0.6659890306641102,0.8091932418125635,0.6986355318626802,0.48371263714357815,0.5414932827136154
341,0.6853707414829658,0.6525419810248066,0.8103810378327337,0.6950575287203355,0.4790472232208895,0.53589800927149
342,0.6873747494989979,0.6508013288698294,0.8110163046617066,0.6844421132696022,0.47088825824368286,0.5243330959498123
343,0.68937875751503,0.6480920187948824,0.7994288303731102,0.6803773909668029,0.46545499431487636,0.5185073502867243
344,0.691382765531062,0.639402807632947,0.7903263602902878,0.6782446816487961,0.4582149700396325,0.5140908739701036
345,0.6933867735470941,0.6367388330264445,0.7734208730218848,0.6761940406275903,0.4564583138911565,0.5168705738886971
346,0.6953907815631262,0.6286073510712906,0.7670582691778369,0.672862547594377,0.45539601739545565,0.5136784693179471
347,0.6973947895791582,0.6237014716764474,0.762561559749976,0.6606975930077772,0.4548036424954766,0.5095699905990875
348,0.6993987975951903,0.6231947879930547,0.7570870301948484,0.6552755909684607,0.4612494460134102,0.5002213101178616
349,0.7014028056112224,0.6124533350942366,0.7524595087233336,0.6506198223816344,0.4536469358019646,0.49093550378086703
350,0.7034068136272544,0.5988219440805026,0.752021476636589,0.6443293241408992,0.4527594555396426,0.47831058436965973
351,0.7054108216432865,0.5961743194426485,0.747505990179211,0.6425128409488363,0.4497514319411418,0.47052856852092234
352,0.7074148296593186,0.593193675479776,0.7330015750657208,0.6442243355474757,0.44660872231972887,0.46208792289765566
353,0.7094188376753506,0.5891503482148703,0.738659724852984,0.638990646242018,0.4406951794722718,0.4507012445309472
354,0.7114228456913827,0.5874001175743236,0.7329890171745373,0.6311716609180926,0.43788138247266606,0.4445821264647341
355,0.7134268537074148,0.5807646830321967,0.7256315836339855,0.6291347595556722,0.4390273361780961,0.44596338599835533
356,0.7154308617234468,0.57464340088562,0.7170085379339607,0.6161761494990577,0.43378207570570965,0.43667677454596526
357,0.7174348697394789,0.5624065916042407,0.714786885155983,0.6045173245228365,0.4389263150569867,0.43536437366120095
358,0.719438877755511,0.5551238674093418,0.7069581332390851,0.5963599878860022,0.43278599089816916,0.4330581597053839
359,0.721442885771543,0.5508396904668221,0.7003005135482441,0.5957215490949336,0.4273444627390642,0.4332310566580531
360,0.7234468937875751,0.5511358785201548,0.6847540439064345,0.5831228276214748,0.42088180823849475,0.4233389903410376
361,0.7254509018036072,0.5391982159465826,0.6774692088472936,0.5800742005340411,0.41192192374539544,0.41622041258347653
362,0.7274549098196392,0.5436747657053215,0.6645362495069397,0.5756767816069489,0.4134579517218515,0.40861644973898315
363,0.7294589178356713,0.5404119773006517,0.6621027848286488,0.568541868057987,0.4079223398254334,0.4019805194125035
364,0.7314629258517034,0.5347259277642269,0.6481303496573347,0.5548849181900889,0.4001387454927331,0.3958898303768237
365,0.7334669338677354,0.5291933676287198,0.6418326911150991,0.5483238632152589,0.39539111370384306,0.38993641619699326
366,0.7354709418837675,0.5281748736725763,0.6294565619150918,0.5432132729293508,0.3935059465288907,0.3856678325700141
367,0.7374749498997996,0.5133752019220292,0.6223963793902352,0.5342879861637403,0.39266850002952575,0.3819455265597249
368,0.7394789579158316,0.5044572563311193,0.6126880753925089,0.5229931457365545,0.3786942565547142,0.37489306649820886
369,0.7414829659318637,0.491329297927173,0.5976093907401799,0.5143638863063654,0.3800344318122628,0.3642374570342919
370,0.7434869739478958,0.48010791460286967,0.5880568417271429,0.5073853159406958,0.3776589035660212,0.36229319236298757
371,0.7454909819639278,0.47149429796675574,0.5820886857541163,0.4970092551669818,0.37342979679629795,0.3537930389344097
372,0.7474949899799599,0.4610526798134543,0.5794061049439153,0.4918514408161184,0.36624711122889525,0.3455962223382833
373,0.749498997995992,0.45701443576570566,0.5776523474026577,0.48508812172500826,0.36176427839129205,0.33730029178596344
