,radius,MAX_Process_20240212_JC001_annulusr1.5_48hr_1000um_01-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_1000um_02-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_1000um_03-1.tif,MAX_Process_20240213_JC001_annulusr1.5_48hr_1000um_01-1.tif
323,0.6492985971943888,0.8744439835789205,0.9580368348471306,0.0,0.0
324,0.6513026052104208,0.8757441716988351,1.0,0.0,0.0
325,0.6533066132264529,0.887165982725147,0.9963046327858345,0.0,0.0
326,0.655310621242485,0.8870528033542393,0.9975277839278863,0.0,0.0
327,0.657314629258517,0.8782953031084457,0.9889482384806808,0.0,0.0
328,0.6593186372745491,0.8689188509627729,0.9791769364471418,0.0,0.0
329,0.6613226452905812,0.8744765356493931,0.9716391043423808,0.0,0.0
330,0.6633266533066132,0.859245608557432,0.9564953959066228,0.0,0.0
331,0.6653306613226453,0.8498573064902516,0.9473548112103807,0.0,0.0
332,0.6673346693386772,0.8277071457061845,0.9461132900956868,0.0,0.0
333,0.6693386773547093,0.8253374355216823,0.9402830178224683,0.0,0.0
334,0.6713426853707414,0.8057293185887234,0.931381511586018,0.43731676813517806,0.0
335,0.6733466933867734,0.79093860843196,0.9220170271020331,0.5390298780858863,1.0
336,0.6753507014028055,0.7812754019356762,0.9091381623762186,0.9293420448256221,0.7730750487853582
337,0.6773547094188376,0.7580873697428114,0.9000175448225677,1.0,0.7785469500034413
338,0.6793587174348696,0.7457275804719986,0.8793645614359331,0.9712852061964895,0.8213526943567904
339,0.6813627254509017,0.7413633969857465,0.8576294325544968,0.8593282410147168,0.7603101850512247
340,0.6833667334669338,0.7349402853974086,0.8431110881375918,0.7771042693800095,0.7819622654431297
341,0.6853707414829658,0.7273403051016644,0.8332466639737244,0.6927780734714127,0.734190184185884
342,0.6873747494989979,0.7285750613902573,0.8108927309790944,0.7096873791638872,0.6734150931392702
343,0.68937875751503,0.7158435976077079,0.7912844984432307,0.7134624686793573,0.6554019647390666
344,0.691382765531062,0.7114500327854572,0.7744455787884077,0.6907358298707872,0.6150066887848311
345,0.6933867735470941,0.7024206954221047,0.7708272331847039,0.6726079448119422,0.5960861400125709
346,0.6953907815631262,0.695468865296005,0.7769555879345775,0.6835957594520163,0.6275037277294215
347,0.6973947895791582,0.6887260989289307,0.7803389414555024,0.6598166833551133,0.6332045738499944
348,0.6993987975951903,0.6719956377683901,0.7723185674496138,0.6519991055271782,0.6327512790282904
349,0.7014028056112224,0.6747744021627073,0.764821091650888,0.6383007407670093,0.6247910403071201
350,0.7034068136272544,0.6772609642399295,0.7422713460681798,0.6466146522407635,0.6194846452985943
351,0.7054108216432865,0.6733981178327765,0.7327078870161722,0.6415159115263325,0.6096472244797188
352,0.7074148296593186,0.6700573812244863,0.722857203090758,0.6450217368981317,0.5968943673620914
353,0.7094188376753506,0.6724981277365102,0.7142229298134181,0.637632011701541,0.591765712656446
354,0.7114228456913827,0.6648465702864499,0.7087798870347315,0.6235232783428553,0.5988050305244147
355,0.7134268537074148,0.6642027788683824,0.709739027244901,0.6135430770382084,0.6002169604830027
356,0.7154308617234468,0.661980525259033,0.6998223929856183,0.6162414746288272,0.5919017244595228
357,0.7174348697394789,0.6596089937895244,0.6962522555684661,0.6145448722735306,0.5800608710844205
358,0.719438877755511,0.6386346076726772,0.6885769767504945,0.603574842447763,0.5773064470460607
359,0.721442885771543,0.6246261072715882,0.6826198721810697,0.5954095729612022,0.567306428939587
360,0.7234468937875751,0.6045632026487059,0.6689012738534635,0.5927610615024222,0.5543801893649586
361,0.7254509018036072,0.592396487282253,0.6580098162297292,0.5827291464459918,0.5464997867703404
362,0.7274549098196392,0.5786994636493753,0.6549867453055458,0.5817835408297062,0.5382743086107717
363,0.7294589178356713,0.5671919532973977,0.6404725410185582,0.5723248153366827,0.5408992544536885
364,0.7314629258517034,0.5513648773947006,0.6263991421755328,0.5776397356689836,0.5311382774537049
365,0.7334669338677354,0.5463155658063608,0.6116243075236529,0.5748198243014646,0.517742553156379
366,0.7354709418837675,0.5266913341382097,0.5981635241888297,0.5745958796171677,0.5074837643756425
367,0.7374749498997996,0.5169008335496855,0.5873919172613566,0.569171006923939,0.5062302508494775
