,radii,0.0,0.196,0.393,0.589,0.785
0,0.0,0.014320962836733491,0.014320962836733491,0.014320962836733491,0.014320962836733491,0.014320962836733491
1,0.005927939300687344,0.014456374808995417,0.01445008066138221,0.014438824588177869,0.01444471475675125,0.014446432685020308
2,0.011855878601374688,0.014591786781257342,0.014579198486030932,0.014556686339622246,0.014568466676769008,0.014571902533307127
3,0.017783817902062033,0.014727198753519266,0.014708316310679658,0.014674548091066627,0.014692218596786764,0.014697372381593944
4,0.023711757202749376,0.01486261072578119,0.014837434135328377,0.014792409842511007,0.014815970516804522,0.014822842229880763
5,0.02963969650343672,0.014998022698043116,0.014966551959977103,0.014910271593955388,0.01493972243682228,0.014948312078167584
6,0.035567635804124066,0.015133434670305042,0.015095669784625823,0.015028133345399765,0.015063474356840037,0.0150737819264544
7,0.04149557510481141,0.015268846642566964,0.015224787609274544,0.015145995096844146,0.015187226276857799,0.01519925177474122
8,0.04742351440549875,0.01540425861482889,0.015353905433923268,0.015263856848288525,0.015310978196875555,0.015324721623028038
9,0.053351453706186096,0.015539670587090817,0.01548302325857199,0.015381718599732905,0.015434730116893312,0.015450191471314857
10,0.05927939300687344,0.015675082559352745,0.015612141083220713,0.015499580351177282,0.01555848203691107,0.015575661319601676
11,0.06520733230756079,0.015835880062225555,0.015741258907869433,0.015617442102621663,0.015682233956928828,0.015701131167888495
12,0.07113527160824813,0.016004984369362603,0.01589352547514365,0.015735303854066043,0.015805985876946586,0.01591003985413009
13,0.07706321090893548,0.016174088676499648,0.016053341541095778,0.015853165605510422,0.016117549757767195,0.016247102757169583
14,0.08299115020962282,0.016343192983636692,0.016251313382662377,0.01617494175884037,0.016444647045468042,0.01658416566020908
15,0.08891908951031016,0.01651229729077374,0.016595917172836643,0.016514090433027352,0.016771744333168893,0.016921228563248576
16,0.0948470288109975,0.016815915932401636,0.016940520963010908,0.016853239107214327,0.017129693260127074,0.017258291466288073
17,0.10077496811168485,0.017152731908162827,0.01728512475318517,0.01719501422544331,0.01749000227693936,0.017595354369327566
18,0.10670290741237219,0.017489547883924008,0.01762972854335943,0.017537971003932302,0.017850311293751656,0.017932417272367062
19,0.11263084671305953,0.01784982621417984,0.017974332333533696,0.017880927782421303,0.01821062031056395,0.018277229843109633
20,0.11855878601374688,0.018214855793675707,0.0183230750786602,0.018223884560910293,0.018570929327376237,0.01864104462479275
21,0.12448672531443422,0.01857988537317157,0.01869351562240529,0.018566841339399294,0.018931238344188535,0.01900485940647587
22,0.13041466461512158,0.01894491495266743,0.01906395616615038,0.01890979811788828,0.01929154736100083,0.01936867418815899
23,0.1363426039158089,0.019314442011804697,0.01943439670989547,0.019343302066112438,0.019841153862524483,0.01983851249812635
24,0.14227054321649626,0.019750194344973996,0.019850007588769834,0.019994234657246233,0.02042780442344823,0.02042504821711973
25,0.1481984825171836,0.02018594667814329,0.020336196959606822,0.020645167248380007,0.021014454984371964,0.021011583936113108
26,0.15412642181787095,0.020654079373555085,0.020822386330443806,0.021296099839513784,0.02160110554529569,0.021658726617286215
