,radii,0.0,0.196,0.393,0.589,0.785
0,0.0,0.00018298096964765827,0.00018298096964765827,0.00018298096964765827,0.00018298096964765827,0.00018298096964765827
1,0.004548494983277592,0.00018517598553169725,0.00018558740746439886,0.0001858536949841729,0.00018596461481097017,0.00018606749569611712
2,0.009096989966555185,0.0001885412102525334,0.0001893640541179367,0.00018989662915748474,0.00019011846881107928,0.00019017513374607796
3,0.013645484949832778,0.0001919064349733696,0.00019314070077147452,0.00019393956333079658,0.0001942723228111884,0.0001942827717960388
4,0.01819397993311037,0.00019527165969420574,0.00019691734742501233,0.0001979824975041085,0.0001984261768112975,0.00019839040984599967
5,0.02274247491638796,0.00019863688441504193,0.00020069399407855016,0.0002020254316774203,0.00020258003081140662,0.0002024980478959605
6,0.027290969899665556,0.00020200210913587813,0.000204470640732088,0.00020606836585073218,0.00020673388481151574,0.0002066056859459213
7,0.03183946488294315,0.00020536733385671433,0.00020824728738562582,0.00021011130002404404,0.00021088773881162488,0.00021071332399588214
8,0.03638795986622074,0.00020873255857755047,0.00021202393403916363,0.00021415423419735588,0.00021504159281173394,0.00021482096204584298
9,0.04093645484949833,0.00021209778329838667,0.00021580058069270148,0.00021819716837066775,0.00021919544681184308,0.00021892860009580382
10,0.04548494983277592,0.00021546300801922284,0.00021957722734623932,0.00022224010254397961,0.0002233493008119522,0.00022303623814576466
11,0.05003344481605351,0.000218828232740059,0.00022335387399977712,0.00022628303671729145,0.00022750315481206136,0.00022714387619572548
12,0.05458193979933111,0.0002221934574608952,0.00022713052065331495,0.0002303259708906033,0.00023165700881217047,0.0002312515142456863
13,0.0591304347826087,0.0002255586821817314,0.00023090716730685276,0.0002343689050639152,0.00023581086281227956,0.00023535915229564716
14,0.0636789297658863,0.0002315862885231805,0.0002362043573497924,0.00023841183923722703,0.0002399647168123887,0.000239466790345608
15,0.06822742474916388,0.00023922218807137074,0.00024417011895702635,0.00024452625357295057,0.00024411857081249778,0.0002435744283955688
16,0.07277591973244148,0.00024685808761956105,0.0002521358805642603,0.00025251575748791287,0.0002482724248126069,0.0002476820664455296
17,0.07732441471571908,0.00025449398716775136,0.00026010164217149436,0.0002605052614028751,0.00025568933400118394,0.0002517897044954904
18,0.08187290969899666,0.0002621298867159416,0.0002680674037787283,0.0002684947653178374,0.00026339554806898796,0.0002558973425454513
19,0.08642140468227426,0.0002697657862641319,0.00027603316538596227,0.0002764842692327997,0.0002711017621367919,0.00026223792768575327
20,0.09096989966555184,0.0002774016858123221,0.00028399892699319633,0.00028447377314776194,0.0002814120407872775,0.00027589642059913427
21,0.09551839464882944,0.00028503758536051237,0.0002919646886004303,0.0002943901289225828,0.0002921052172124704,0.0002895549135125153
22,0.10006688963210703,0.00029267348490870273,0.0002999304502076643,0.00030519211066730483,0.00030279839363766333,0.0003032134064258963
23,0.10461538461538462,0.000300309384456893,0.0003089489904467418,0.0003159940924120269,0.00031349157006285624,0.00031687189933927735
24,0.10916387959866222,0.0003079452840050833,0.0003194446634103645,0.00032679607415674896,0.0003249519811408684,0.00033053039225265835
25,0.1137123745819398,0.00031558118355327355,0.0003299403363739872,0.00033759805590147105,0.00033837804025792483,0.00034418888516603936
26,0.1182608695652174,0.0003232170831014639,0.0003404360093376099,0.00034840003764619314,0.00035180409937498133,0.0003578473780794204
27,0.12280936454849499,0.0003339099981412256,0.0003509316823012326,0.0003592020193909152,0.00036523015849203766,0.0003715058709928014
28,0.1273578595317726,0.00034870365345898843,0.00036585451637422066,0.00037000400113563727,0.00037865621760909416,0.00038516436390618244
29,0.13190635451505017,0.0003634973087767512,0.00038123411721240085,0.00038189950021216325,0.0003943263996878427,0.00040503413980835903
30,0.13645484949832776,0.000378290964094514,0.0003966137180505809,0.00039730204529171454,0.00041483395914648964,0.00042591093168495476
31,0.14100334448160537,0.0003930846194122768,0.00041199331888876114,0.00041517458862141775,0.0004353415186051366,0.00044678772356155077
32,0.14555183946488295,0.0004078782747300396,0.00042737291972694117,0.00043505290578151577,0.0004558622688879241,0.00046766451543814655
33,0.15010033444816054,0.0004226719300478024,0.0004427525205651214,0.00045493122294161374,0.00047909248768608756,0.0004885413073147422
34,0.15464882943143815,0.0004374655853655652,0.0004587503871615465,0.0004748095401017119,0.0005023227064842512,0.0005094180991913382
35,0.15919732441471574,0.00045225924068332797,0.00047815637629399264,0.0004958152691200711,0.0005255529252824148,0.000530294891067934
36,0.16374581939799332,0.0004670528960010908,0.0004975623654264386,0.0005181958405993106,0.0005487831440805783,0.0005511716829445299
37,0.1682943143812709,0.0004818465513188535,0.0005169683545588848,0.0005405764120785497,0.0005720133628787417,0.0005720484748211256
