,radii,0.524,0.698,0.873,1.047,1.222,1.396,1.571
105,0.4095843603597053,0.42553666273587026,0.41406568871136545,0.3805753515233302,0.3401432067302377,0.2936019152205477,0.26369946110415693,0.2524242016997091
106,0.41348516379170247,0.43377877599404324,0.42247810293290233,0.3871672384601642,0.34521370009874525,0.29725656221477215,0.26607584406846296,0.2547333527724585
107,0.4173859672236997,0.4421735001355671,0.43089051715443893,0.39375912539699853,0.3502841934672528,0.30091120920899656,0.26884576131185467,0.2570425038452079
108,0.42128677065569686,0.45056822427709103,0.4393029313759754,0.4003510123338323,0.35535468683576044,0.3045658562032211,0.27234225445746335,0.25935165491795736
109,0.4251875740876941,0.4589629484186149,0.4477153455975127,0.40694289927066685,0.36042518020426795,0.30822050319744565,0.27583874760307214,0.26166080599070674
110,0.42908837751969126,0.4680206128933902,0.4561277598190489,0.41383183196257045,0.36549567357277546,0.3121493215692034,0.27933524074868077,0.2641526645280231
111,0.4329891809516884,0.4786426913604429,0.46454017404058534,0.4222568854989278,0.370566166941283,0.31690123749798094,0.2825889993001357,0.2669601086859553
112,0.43688998438368565,0.48926476982749567,0.4741314431273449,0.4306819390352863,0.37639793606039207,0.32165315342675904,0.28547162406117366,0.2697675528438877
113,0.4407907878156828,0.4998868482945483,0.48408408157967675,0.4391069925716437,0.38342124663877675,0.32640506935553687,0.2883542488222116,0.27257499700182
114,0.44469159124768004,0.5105089267616011,0.49403672003200944,0.44753204610800185,0.3904445572171615,0.33115698528431464,0.29123687358324957,0.27538244115975213
115,0.4485923946796772,0.5211310052286543,0.5039893584843421,0.45595709964436,0.39698786038450695,0.3359089012130926,0.2941194983442874,0.2781898853176844
116,0.45249319811167443,0.5315434173986708,0.513941996936674,0.4643821531807174,0.4035103684396376,0.34066081714187035,0.29700212310532537,0.2809973294756166
117,0.4563940015436716,0.5419160079048919,0.5238946353890066,0.47280720671707555,0.4100328764947683,0.34541273307064807,0.2998847478663633,0.28380477363354883
118,0.4602948049756688,0.5522885984111132,0.5338472738413392,0.48097495220089215,0.41655538454989893,0.3501646489994262,0.30289072751072676,0.28661221779148105
119,0.464195608407666,0.5626611889173343,0.5437999122936711,0.4890539853698775,0.4230778926050297,0.3548730283037995,0.3062093774667959,0.28941966194941326
120,0.46809641183966316,0.573519628411987,0.5548440594589903,0.49713301853886355,0.4296004006601603,0.3595766613113193,0.309528027422865,0.29222710610734554
121,0.4719972152716604,0.586007609951052,0.5661626534288673,0.5073017766311921,0.43612290871529136,0.3642802943188397,0.3128466773789342,0.29503455026527775
122,0.47589801870365755,0.5984955914901172,0.5774812473987435,0.5178725782044282,0.442645416770422,0.36898392732635976,0.3161653273350033,0.29784199442321
123,0.4797988221356548,0.6109835730291822,0.5887998413686206,0.5284433797776651,0.44916792482555273,0.37368756033388,0.3194839772910725,0.3006494385811424
124,0.48369962556765195,0.6241470556516445,0.6001184353384977,0.539014181350902,0.45657716685666955,0.3783911933413999,0.32276820921414806,0.3034568827390746
125,0.48760042899964917,0.6376895819280994,0.6114370293083738,0.549584982924138,0.46438990447325573,0.38309482634891995,0.3257468120689531,0.3062643268970068
126,0.49150123243164634,0.6512321082045546,0.6245858998432725,0.560155784497375,0.472202642089842,0.3877984593564403,0.32872541492375795,0.30926691554464436
127,0.49540203586364356,0.6647746344810095,0.6381825057365489,0.5707265860706119,0.4800153797064281,0.3925020923639604,0.33170401777856307,0.31255731133961506
128,0.49930283929564073,0.6783171607574647,0.6517791116298242,0.5812973876438479,0.48782811732301423,0.39792320023991157,0.33542522172766387,0.3158477071345857
129,0.503203642727638,0.6918596870339198,0.6653757175231012,0.5918681892170852,0.4956408549396005,0.4041327514468851,0.3392167930524133,0.3191381029295565
130,0.5071044461596351,0.7054022133103748,0.6789723234163768,0.6025676100594258,0.5034535925561867,0.41028177683561196,0.34300836437716253,0.3220126987317268
131,0.5110052495916323,0.7189447395868299,0.6925689293096527,0.6136147088218504,0.5112663301727727,0.4160018129420725,0.3467999357019116,0.3248118935687499
132,0.5149060530236295,0.732487265863285,0.706165535202928,0.6246618075842754,0.5202378101099141,0.4217218490485335,0.35059150702666086,0.32761108840577297
133,0.5188068564556267,0.74602979213974,0.7197621410962047,0.6357089063467006,0.5298624643520058,0.42744188515499426,0.35438307835141025,0.3304102832427961
134,0.5227076598876239,0.7610235819480193,0.7333587469894808,0.6467560051091253,0.5394871185940978,0.43316192126145525,0.35817464967615953,0.3332094780798192
135,0.5266084633196211,0.7764414153707269,0.7464391671013788,0.6593344141317485,0.5491117728361892,0.438881957367916,0.3619662210009086,0.3362671991151387
136,0.5305092667516182,0.7918592487934359,0.7594787354966916,0.6723865053538295,0.5587364270782813,0.4446019934743765,0.3657577923256579,0.3396838560360672
137,0.5344100701836155,0.8072770822161444,0.7725183038920056,0.68543859657591,0.5682310110289688,0.4503220295808378,0.36954936365040736,0.3431005129569957
138,0.5383108736156127,0.8226949156388529,0.7857484483431957,0.6984906877979913,0.5776360840488007,0.4560420656872982,0.3733409349751566,0.3465171698779241
139,0.5422116770476099,0.8381127490615613,0.801206129302992,0.7115427790200721,0.5870411570686327,0.46275664724899523,0.37713250629990575,0.3499338267988526
140,0.546112480479607,0.8535305824842696,0.8166638102627894,0.7245948702421527,0.5964462300884645,0.470588996385803,0.3809240776246548,0.35335048371978106
141,0.5500132839116042,0.8689484159069771,0.8321214912225864,0.7376469614642339,0.6058513031082963,0.47842134552260984,0.3847421066453609,0.3567671406407095
142,0.5539140873436015,0.8843662493296867,0.8475791721823831,0.7506990526863149,0.615256376128129,0.48625369465941704,0.3888590236543994,0.3601760572596293
143,0.5578148907755986,0.8997840827523952,0.8630543353088735,0.7637511439083953,0.624661449147961,0.4940860437962247,0.39355492092544603,0.36349911283090774
