,radii,0.0,0.196,0.393,0.589,0.785
0,0.0,0.07064876963813121,0.07064876963813121,0.07064876963813121,0.07064876963813121,0.07064876963813121
1,0.005927939300687344,0.07095318684948122,0.07093857197120881,0.07091282015179923,0.07092576759509053,0.07092938504299875
2,0.011855878601374688,0.07125760406083122,0.07122837430428637,0.07117687066546723,0.07120276555204985,0.07121000044786627
3,0.017783817902062033,0.07156202127218121,0.07151817663736396,0.07144092117913524,0.07147976350900914,0.0714906158527338
4,0.023711757202749376,0.0718664384835312,0.07180797897044153,0.07170497169280324,0.07175676146596847,0.0717712312576013
5,0.02963969650343672,0.07217085569488121,0.07209778130351911,0.07196902220647126,0.07203375942292778,0.07205184666246885
6,0.035567635804124066,0.07247527290623122,0.0723875836365967,0.07223307272013925,0.0723107573798871,0.07233246206733634
7,0.04149557510481141,0.07277969011758122,0.07267738596967427,0.07249712323380726,0.0725877553368464,0.07261307747220389
8,0.04742351440549875,0.07308410732893122,0.07296718830275184,0.07276117374747526,0.07286475329380573,0.0728936928770714
9,0.053351453706186096,0.07338852454028122,0.07325699063582942,0.07302522426114327,0.07314175125076504,0.07317430828193892
10,0.05927939300687344,0.07369294175163121,0.07354679296890701,0.07328927477481129,0.07341874920772434,0.07345492368680645
11,0.06520733230756079,0.07405982947028304,0.07383659530198458,0.07355332528847928,0.07369574716468366,0.07373553909167396
12,0.07113527160824813,0.07444715915977242,0.07418336369645279,0.0738173758021473,0.07397274512164298,0.07418428137317551
13,0.07706321090893548,0.07483448884926178,0.07454871043066552,0.07408142631581531,0.0746281788183403,0.07489125074323491
14,0.08299115020962282,0.07522181853875115,0.07499293926698156,0.07477731837430597,0.0753149118864847,0.07559822011329428
15,0.08891908951031016,0.07560914822824052,0.07574031058056102,0.07550928819555146,0.07600164495462913,0.07630518948335369
16,0.0948470288109975,0.07627456880428082,0.07648768189414047,0.07624125801679693,0.07676873764635658,0.07701215885341306
17,0.10077496811168485,0.07700862054974406,0.07723505320771991,0.07697884528684974,0.07754197769157527,0.07771912822347245
18,0.10670290741237219,0.07774267229520727,0.07798242452129936,0.07771895989649633,0.07831521773679395,0.07842609759353183
19,0.11263084671305953,0.07853772136994301,0.07872979583487881,0.07845907450614294,0.07908845778201265,0.0791532526131873
20,0.11855878601374688,0.0793451227222141,0.07948792758591237,0.07919918911578952,0.07986169782723132,0.07992990291267833
21,0.12448672531443422,0.08015252407448517,0.08030246918136838,0.07993930372543614,0.08063493787245002,0.08070655321216938
22,0.13041466461512158,0.08095992542675623,0.08111701077682436,0.08067941833508271,0.08140817791766873,0.08148320351166041
23,0.1363426039158089,0.08177590520324253,0.08193155237228035,0.08157848099049918,0.08248635787612038,0.08243064744618017
24,0.14227054321649626,0.08271820205945174,0.08283587524187003,0.08287763278928997,0.08362421222631834,0.08356607960377205
25,0.1481984825171836,0.08366049891566094,0.08388048104088022,0.08417678458808073,0.08476206657651629,0.0847015117613639
26,0.15412642181787095,0.08466736072120692,0.08492508683989039,0.08547593638687148,0.08589992092671422,0.0859469296693864
27,0.16005436111855828,0.08580461517719072,0.08596969263890056,0.08677508818566226,0.08704914647287872,0.08733680601983823
28,0.16598230041924564,0.08694186963317452,0.08701429843791074,0.08807423998445305,0.08835844857860344,0.08872668237029008
29,0.17191023971993297,0.0880791240891583,0.08805890423692088,0.0893733917832438,0.08966775068432814,0.09011655872074192
30,0.17783817902062032,0.0892163785451421,0.0891375045059352,0.09067254358203455,0.09100508080782607,0.09150643507119377
31,0.18376611832130765,0.09035363300112587,0.09038458151444637,0.09197169538082534,0.0926850443652699,0.09289631142164559
32,0.189694057621995,0.09157479775035723,0.09163165852295754,0.09327084717961612,0.09436500792271374,0.09451362758042445
33,0.19562199692268237,0.09281713064484534,0.09287873553146869,0.09456999897840689,0.09604497148015757,0.09619781042120072
34,0.2015499362233697,0.09405946353933343,0.0943299294671836,0.09586915077719767,0.09772493503760141,0.097881993261977
35,0.20747787552405705,0.09530179643382153,0.09604136004723722,0.09716830257598841,0.09940489859504523,0.09958226011155209
36,0.21340581482474438,0.09658903836236422,0.09774537821301926,0.0985768867500782,0.10108486215248907,0.10174226825542837
