,radii,0.0,0.196,0.393,0.589,0.785
0,0.0,0.006543987626487602,0.006543987626487602,0.006543987626487602,0.006543987626487602,0.006543987626487602
1,0.004548494983277592,0.006563684538298068,0.006567527671740421,0.006569927912842293,0.006570793021684208,0.006570089752618534
2,0.009096989966555185,0.006597387941332979,0.006605074208217685,0.00660987469042143,0.006611604908105263,0.006610198369973914
3,0.013645484949832778,0.006631091344367891,0.006642620744694949,0.006649821468000567,0.0066524167945263175,0.006650306987329293
4,0.01819397993311037,0.006664794747402803,0.006680167281172216,0.006689768245579703,0.00669322868094737,0.006690415604684672
5,0.02274247491638796,0.006698498150437714,0.0067177138176494795,0.00672971502315884,0.006734040567368425,0.00673052422204005
6,0.027290969899665556,0.0067322015534726255,0.006755260354126745,0.006769661800737977,0.006774852453789478,0.00677063283939543
7,0.03183946488294315,0.006765904956507538,0.00679280689060401,0.006809608578317114,0.006815664340210532,0.006810741456750809
8,0.03638795986622074,0.006799608359542451,0.006830353427081276,0.006849555355896251,0.006856476226631585,0.0068508500741061885
9,0.04093645484949833,0.0068333117625773605,0.00686789996355854,0.0068895021334753875,0.006897288113052639,0.006890958691461567
10,0.04548494983277592,0.006867015165612273,0.006905446500035804,0.006929448911054525,0.0069389139266170345,0.0069322688331262695
11,0.05003344481605351,0.006900718568647185,0.006942993036513069,0.00697102452888383,0.006981876031696574,0.006974566428856732
12,0.05458193979933111,0.006934421971682096,0.006981804943200943,0.007013000133707665,0.007024838136776113,0.0070168640245871945
13,0.0591304347826087,0.0069681253747170095,0.007021180948815884,0.0070549757385315,0.007067800241855653,0.007059161620317656
14,0.0636789297658863,0.007036885392542721,0.0070789551926620335,0.007096951343355336,0.007110762346935191,0.007101459216048119
15,0.06822742474916388,0.0071258935797829555,0.007170968365625076,0.007163002931936379,0.007153724452014731,0.007143756811778583
16,0.07277591973244148,0.007214901767023191,0.00726298153858812,0.0072544850759868424,0.00719668655709427,0.007186054407509045
17,0.07732441471571908,0.007303909954263428,0.007354994711551163,0.007345967220037306,0.007277174401158057,0.007228352003239507
18,0.08187290969899666,0.007392918141503663,0.007447007884514207,0.007437449364087769,0.007364609908803858,0.00727064959896997
19,0.08642140468227426,0.007481926328743898,0.007539021057477251,0.007528931508138233,0.00745204541644966,0.0073337786710296156
20,0.09096989966555184,0.0075709345159841335,0.007631034230440295,0.007620413652188697,0.007567651409652057,0.0074986816959998585
21,0.09551839464882944,0.00765994270322437,0.007723047403403339,0.007733737866325514,0.007689343596311343,0.007665791240284451
22,0.10006688963210703,0.007748950890464605,0.007815060576366382,0.007857544065842617,0.0078110357829706285,0.007832900784569044
23,0.10461538461538462,0.00783795907770484,0.00792054309631864,0.007981350265359722,0.007932727969629915,0.008000010328853637
24,0.10916387959866222,0.007926967264945076,0.008041705505877433,0.008105156464876825,0.008066173600841126,0.008167119873138229
25,0.1137123745819398,0.008015975452185312,0.00816286791543623,0.008228962664393928,0.00822886824790962,0.00833422941742282
26,0.1182608695652174,0.008104983639425547,0.008284030324995023,0.008352768863911033,0.008391562894978116,0.008501338961707414
27,0.12280936454849499,0.00822985006759432,0.00840519273455382,0.008476575063428134,0.008554257542046612,0.008668448505992006
28,0.1273578595317726,0.008394776563924827,0.008569041453442089,0.00860038126294524,0.008716952189115107,0.008835558050276597
29,0.13190635451505017,0.00855970306025533,0.008740191695826785,0.008729941304250456,0.008879646836183603,0.00900266759456119
30,0.13645484949832776,0.008724629556585836,0.008911341938211477,0.008900738084856656,0.009042341483252097,0.009169777138845783
31,0.14100334448160537,0.008889556052916345,0.009082492180596171,0.009078400561584567,0.009205036130320593,0.009336886683130374
32,0.14555183946488295,0.009054482549246849,0.009253642422980865,0.009263268454123211,0.009367730777389088,0.009503996227414968
33,0.15010033444816054,0.009219409045577354,0.009424792665365559,0.009448136346661853,0.009576792392929606,0.00967110577169956
34,0.15464882943143815,0.009384335541907861,0.009597387579983123,0.009633004239200497,0.009790694445346953,0.009838215315984153
35,0.15919732441471574,0.009549262038238367,0.009781207923721252,0.009829957751432368,0.010004596497764298,0.010005324860268745
36,0.16374581939799332,0.009714188534568874,0.009965028267459385,0.010038870125383084,0.010218498550181643,0.010172434404553335
37,0.1682943143812709,0.009879446774637538,0.010148848611197515,0.010247782499333804,0.01043240060259899,0.010339543948837928
38,0.17284280936454852,0.010045601273387914,0.010332668954935648,0.010456694873284524,0.010646302655016333,0.010576203807316817
39,0.1773913043478261,0.010211755772138289,0.010516489298673777,0.010665607247235242,0.010907220253741485,0.010885625390888302
40,0.18193979933110369,0.010390245361872955,0.01070030964241191,0.010874519621185961,0.011187552928880037,0.01119504697445979
