,radii,0.0,0.196,0.393,0.589,0.785
0,0.0,9.213998554561271e-05,9.213998554561271e-05,9.213998554561271e-05,9.213998554561271e-05,9.213998554561271e-05
1,0.004191686077978262,9.293345555205445e-05,9.292502713327506e-05,9.288643000653821e-05,9.281914743777888e-05,9.284973489854914e-05
2,0.008383372155956524,9.372692555849621e-05,9.371006872093744e-05,9.363287446746373e-05,9.349830932994503e-05,9.355948425148561e-05
3,0.012575058233934785,9.452039556493798e-05,9.449511030859982e-05,9.437931892838926e-05,9.417747122211122e-05,9.426923360442202e-05
4,0.016766744311913048,9.531386557137976e-05,9.52801518962622e-05,9.512576338931477e-05,9.48566331142774e-05,9.497898295735848e-05
5,0.02095843038989131,9.610733557782152e-05,9.606519348392457e-05,9.58722078502403e-05,9.553579500644357e-05,9.568873231029489e-05
6,0.02515011646786957,9.690080558426328e-05,9.685023507158696e-05,9.661865231116582e-05,9.621495689860973e-05,9.639848166323136e-05
7,0.029341802545847832,9.769427559070502e-05,9.763527665924933e-05,9.736509677209134e-05,9.689411879077589e-05,9.710823101616778e-05
8,0.033533488623826095,9.84877455971468e-05,9.842031824691173e-05,9.811154123301686e-05,9.757328068294207e-05,9.781798036910425e-05
9,0.03772517470180436,9.946921457669529e-05,9.941974198564822e-05,9.890188216418939e-05,9.825244257510827e-05,9.852772972204067e-05
10,0.04191686077978262,0.00010082896042724461,0.00010077399088163677,0.00010019859108001584,9.918924087913775e-05,9.98234644716966e-05
11,0.04610854685776088,0.00010218870627779392,0.0001021282397776253,0.00010149529999584226,0.00010128527560588413,0.00010150868106804367
12,0.05030023293573914,0.00010354845212834327,0.00010348248867361385,0.00010302991426911405,0.00010338131033263053,0.00010319389766439065
13,0.0544919190137174,0.00010490819797889258,0.00010483673756960238,0.00010509666599056743,0.00010547734505937688,0.00010487911426073774
14,0.058683605091695665,0.0001062679438294419,0.00010619098646559095,0.00010716341771202077,0.00010757337978612328,0.00010685564971311913
15,0.06287529116967393,0.00010762768967999124,0.00010759956270996255,0.00010923016943347414,0.00010966941451286968,0.00010890041800607956
16,0.06706697724765219,0.00010935304556944222,0.00010955760731651517,0.00011129692115492752,0.00011176544923961607,0.00011094518629903992
17,0.07125866332563045,0.00011142093475689973,0.00011151565192306773,0.00011365951765095748,0.00011403868906841516,0.00011298995459200032
18,0.07545034940360872,0.0001140890808257381,0.00011409764142095583,0.00011638310129860385,0.00011678457691708844,0.00011528663979354142
19,0.07964203548158698,0.00011725416659761381,0.00011669425507539961,0.00011910668494625028,0.00011953046476576181,0.00011794930891312878
20,0.08383372155956524,0.00012101222725911197,0.00012074185493770515,0.00012183026859389668,0.0001222763526144352,0.00012089831873016083
21,0.0880254076375435,0.00012514809909217598,0.0001248739555276865,0.0001245538522415431,0.0001250222404631085,0.00012448677958295232
22,0.09221709371552177,0.00012928397092523998,0.0001290060561176678,0.00012727743588918956,0.00012776812831178183,0.00012807524043574394
23,0.09640877979350003,0.00013341984275830397,0.00013313815670764926,0.00013000101953683594,0.00013109922084984988,0.00013166370128853542
24,0.10060046587147828,0.00013755571459136796,0.00013727025729763057,0.00013272460318448231,0.0001346631390748725,0.00013525216214132704
25,0.10479215194945654,0.00014169158642443196,0.00014140235788761201,0.00013656490585497923,0.00013822705729989512,0.00013884062299411855
26,0.1089838380274348,0.00014582745825749593,0.00014553445847759333,0.0001405035083636553,0.0001418220635537275,0.00014242908384691017
27,0.11317552410541307,0.00014996333009055992,0.00014966655906757475,0.00014571432599599858,0.00014601313468313434,0.00014601754469970165
28,0.11736721018339133,0.00015409920192362392,0.0001537986596575562,0.00015125394048080002,0.0001502042058125412,0.00015002822305473638
29,0.12155889626136959,0.0001584255055397977,0.0001579307602475374,0.00015679355496560143,0.00015439527694194799,0.00015421300908565025
30,0.12575058233934786,0.00016433599586725234,0.00016214323744331472,0.0001623331694504029,0.00015858634807135484,0.00015839779511656402
31,0.12994226841732612,0.00017024648619470693,0.00016767652086121328,0.0001678727839352043,0.00016277741920076166,0.0001625825811474779
32,0.13413395449530438,0.00017615697652216154,0.00017320980427911183,0.00017341239842000577,0.00016769940542458677,0.0001674164830479837
33,0.13832564057328264,0.00018206746684961615,0.00017874308769701011,0.00017895850933582954,0.00017308333393024187,0.00017288467200453426
34,0.1425173266512609,0.00018813435228721243,0.00018679187513550674,0.0001845204734598356,0.00017846726243589718,0.0001783528609610846
35,0.14670901272923917,0.00019671687989005474,0.00019525045598299423,0.00019008243758384194,0.0001842037122758483,0.00018382104991763516
36,0.15090069880721743,0.00020529940749289713,0.0002037090368304817,0.00019564440170784822,0.00019160640859241574,0.0001892892388741855
37,0.1550923848851957,0.00021388193509573947,0.00021216761767796875,0.00020120636583185455,0.00019900910490898365,0.00019537817219136277
38,0.15928407096317396,0.00022246446269858183,0.0002206261985254562,0.00020799556881159151,0.0002064118012255511,0.00020243328258044363
39,0.16347575704115222,0.00023104699030142414,0.0002290847793729437,0.0002170259401059914,0.0002138144975421185,0.00020948839296952446
40,0.16766744311913048,0.0002396295179042665,0.00023754336022043074,0.00022701778958804993,0.00022121719385868635,0.00021654350335860504
41,0.17185912919710875,0.00024821204550710887,0.0002471405801149685,0.00023700963907010838,0.0002286740912552763,0.00022359861374768566
42,0.176050815275087,0.0002567945731099512,0.00025719917770216304,0.0002470014885521668,0.0002362011335408402,0.00023065372413676622
43,0.18024250135306527,0.00026637738258421197,0.0002672577752893577,0.0002569933380342253,0.00024372817582640432,0.00023770883452584737
44,0.18443418743104353,0.0002765186622619277,0.0002773163728765522,0.00026698518751628377,0.0002512552181119681,0.0002456289310067073
45,0.1886258735090218,0.0002891012033578628,0.0002873749704637462,0.0002769770369983422,0.0002587822603975318,0.00025387643300166707
46,0.19281755958700006,0.00030497932655912114,0.00029842108824839166,0.0002869688864804006,0.00026743419249411596,0.00026212393499662685
47,0.19700924566497832,0.0003208574497603795,0.00031444877431950017,0.00029768540986887593,0.0002793404123269887,0.0002703714369915867
48,0.20120093174295656,0.0003370898504229678,0.0003304764603906078,0.000309394099337127,0.00029124663215986135,0.00028031448250062456
49,0.20539261782093482,0.00035345487498814336,0.0003465041464617163,0.00032110278880537755,0.0003031528519927343,0.0002908788531119851
