,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.6108887041338775
2,0.2222222222222222,0.3285998208501315
3,0.3333333333333333,0.17315320011459967
4,0.4444444444444444,0.0942202404855502
5,0.5555555555555556,0.04979970235968187
6,0.6666666666666666,0.026018301039731496
7,0.7777777777777777,0.014695413066663887
8,0.8888888888888888,0.009585832105115998
9,1.0,0.007872392479822741
