,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.6949471984183985
2,0.2222222222222222,0.4167026869121674
3,0.3333333333333333,0.2392307722811809
4,0.4444444444444444,0.1371541583056991
5,0.5555555555555556,0.07791807638328327
6,0.6666666666666666,0.044606359290679076
7,0.7777777777777777,0.025701132868850573
8,0.8888888888888888,0.015381966684808518
9,1.0,0.009964758930462166
