,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.7651522519761753
2,0.2222222222222222,0.5741906073719497
3,0.3333333333333333,0.43144837646647843
4,0.4444444444444444,0.3311817304068838
5,0.5555555555555556,0.2490563714406628
6,0.6666666666666666,0.1899010371531997
7,0.7777777777777777,0.15422725558375003
8,0.8888888888888888,0.1350703368386793
9,1.0,0.1280237665756643
