,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.7837917032021826
2,0.2222222222222222,0.5710524694731501
3,0.3333333333333333,0.40380213671797527
4,0.4444444444444444,0.28379298256352165
5,0.5555555555555556,0.19821930648397024
6,0.6666666666666666,0.13932063653915835
7,0.7777777777777777,0.09924450010097621
8,0.8888888888888888,0.07342854148572654
9,1.0,0.05825535958209761
