,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.7070873818030826
2,0.2222222222222222,0.47609666772677706
3,0.3333333333333333,0.3193188783393664
4,0.4444444444444444,0.21975437301918702
5,0.5555555555555556,0.14710821256287282
6,0.6666666666666666,0.09923034648487315
7,0.7777777777777777,0.07221030426668448
8,0.8888888888888888,0.0583480513727298
9,1.0,0.05336525617515029
