,radii,intensities
0,0.0,1.0
1,0.1,0.6088385088232059
2,0.2,0.3556286081720848
3,0.30000000000000004,0.21179726350240075
4,0.4,0.1290115504488934
5,0.5,0.0811142517657122
6,0.6000000000000001,0.053245355907083784
7,0.7000000000000001,0.037490705244257586
8,0.8,0.025247111847662762
9,0.9,0.01896360334414231
10,1.0,0.01694196909436592
