,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.7924898980135732
2,0.2222222222222222,0.5961187182254647
3,0.3333333333333333,0.4434238706044918
4,0.4444444444444444,0.32941240879635586
5,0.5555555555555556,0.24631331776583038
6,0.6666666666666666,0.1870501555150487
7,0.7777777777777777,0.14617785121445281
8,0.8888888888888888,0.119527835382963
9,1.0,0.10456239738583586
