,radii,intensities
0,0.0,1.0
1,0.1,0.6819372912096545
2,0.2,0.4756771737708684
3,0.30000000000000004,0.34414903464270397
4,0.4,0.2554279123160284
5,0.5,0.19541482966649423
6,0.6000000000000001,0.15487849367419929
7,0.7000000000000001,0.12847270566189198
8,0.8,0.10438027067969367
9,0.9,0.09095116760663564
10,1.0,0.08644362304503735
