,radii,intensities
0,0.0,1.0
1,0.1111111111111111,0.8288345152699128
2,0.2222222222222222,0.660177094318855
3,0.3333333333333333,0.5148877154298013
4,0.4444444444444444,0.3991749109646965
5,0.5555555555555556,0.30832724111808496
6,0.6666666666666666,0.23974762529365157
7,0.7777777777777777,0.18917459967452502
8,0.8888888888888888,0.15432338697496156
9,1.0,0.1329804086963059
